date,cumulative_confirmed,population,country_name,subregion1_name,subregion2_name,aggregation_level
2021-07-11,,223159,Indonesia,East Java,Probolinggo,2
2021-07-11,,1041557,Indonesia,Central Java,Wonogiri,2
2021-07-11,,951465,Indonesia,Central Java,Kendal,2
2021-07-11,,477764,Indonesia,West Kalimantan,Sanggau,2
2021-07-11,,392022,Indonesia,West Kalimantan,Landak,2
2021-07-11,,156133,Indonesia,East Kalimantan,West Kutai,2
2021-07-11,,203008,Indonesia,Riau Islands,Tanjung Pinang,2
2021-07-11,,246222,Indonesia,South Kalimantan,Hulu Sungai Tengah,2
2021-07-11,,168532,Indonesia,North Kalimantan,Nunukan,2
2021-07-11,,228092,Indonesia,West Nusa Tenggara,Lombok Utara,2
2021-07-11,,408900,Indonesia,West Nusa Tenggara,Mataram,2
2021-07-11,,91194,Indonesia,East Nusa Tenggara,Sabu Raijua,2
2021-07-11,,219438,Indonesia,Papua,Merauke,2
2021-07-11,,,Indonesia,West Papua,Pegunungan Arfak,2
2021-07-11,,722328,Indonesia,Riau,Kampar,2
2021-07-11,,68602,Indonesia,West Sumatra,Solok,2
2021-07-11,,358042,Indonesia,South Sulawesi,Pangkajene Islands,2
2021-07-11,,418845,Indonesia,South Sumatra,Lahat,2
2021-07-11,,188082,Indonesia,South Sumatra,Prabumulih,2
2021-07-11,,165763,Indonesia,North Sumatra,Tanjungbalai,2
2021-07-11,,913407,Indonesia,Yogyakarta,Bantul,2
2021-07-11,14988,3054023,Indonesia,Central Sulawesi,,1
2021-07-11,,204835,Indonesia,Aceh,Aceh Tengah,2
2021-07-11,,161737,Indonesia,Bengkulu,Bengkulu Selatan,2
2021-07-11,,123236,Indonesia,Bengkulu,Kaur,2
2021-07-11,,106761,Indonesia,Bengkulu,Bengkulu Tengah,2
2021-07-11,,1200924,Indonesia,West Java,Ciamis,2
2021-07-11,,1112465,Indonesia,West Java,Kuningan,2
2021-07-11,,2430185,Indonesia,East Java,Jember,2
2021-07-11,,,Indonesia,East Java,Banyuwangi,2
2021-07-11,,1259732,Indonesia,Central Java,Pati,2
2021-07-11,,1385254,Indonesia,Central Java,Tegal,2
2021-07-11,,618388,Indonesia,West Kalimantan,Pontianak,2
2021-07-11,,531708,Indonesia,South Kalimantan,Banjar,2
2021-07-11,,108064,Indonesia,Central Kalimantan,Barito Timur,2
2021-07-11,,203221,Indonesia,Maluku,Seram Bagian Barat,2
2021-07-11,,395009,Indonesia,East Nusa Tenggara,Kupang Regency,2
2021-07-11,,156559,Indonesia,East Nusa Tenggara,Nagekeo,2
2021-07-11,,163390,Indonesia,Papua,Nabire,2
2021-07-11,,100182,Indonesia,Papua,Mappi,2
2021-07-11,,522125,Indonesia,Riau,Bengkalis,2
2021-07-11,,360571,Indonesia,Riau,Pelalawan,2
2021-07-11,,215285,Indonesia,North Sulawesi,Minahasa Utara,2
2021-07-11,,64801,Indonesia,North Sulawesi,Bolaang Mongondow Selatan,2
2021-07-11,,61427,Indonesia,West Sumatra,Sawahlunto,2
2021-07-11,,302989,Indonesia,Southeast Sulawesi,Konawe Selatan,2
2021-07-11,,131623,Indonesia,Southeast Sulawesi,Kolaka Utara,2
2021-07-11,,33429,Indonesia,Southeast Sulawesi,Konawe Kepulauan,2
2021-07-11,,407057,Indonesia,South Sulawesi,Pinrang,2
2021-07-11,,164107,Indonesia,West Sulawesi,Majene,2
2021-07-11,,797471,Indonesia,South Sumatra,Banyuasin,2
2021-07-11,,150464,Indonesia,Central Sulawesi,Tojo Una Una,2
2021-07-11,,241173,Indonesia,Central Sulawesi,Sigi,2
2021-07-11,,,Indonesia,North Sumatra,Central Tapanuli,2
2021-07-11,,,Indonesia,North Sumatra,Tapanuli Utara,2
2021-07-11,,,Indonesia,North Sumatra,Dairi,2
2021-07-11,,,Indonesia,North Sumatra,Nias Selatan,2
2021-07-11,,384982,Indonesia,North Sumatra,Labuhanbatu Utara,2
2021-07-11,,2210625,Indonesia,North Sumatra,Medan,2
2021-07-11,23772,1488792,Indonesia,Bangka Belitung Islands,,1
2021-07-11,62937,12927316,Indonesia,Banten,,1
2021-07-11,14216,3624579,Indonesia,Jambi,,1
2021-07-11,,180200,Indonesia,Aceh,Lhokseumawe,2
2021-07-11,,834881,Indonesia,Bali,Denpasar,2
2021-07-11,,163407,Indonesia,Bangka Belitung Islands,Bangka Selatan,2
2021-07-11,,191897,Indonesia,Gorontalo,Gorontalo,2
2021-07-11,,2394873,Indonesia,West Java,Bandung,2
2021-07-11,,,Indonesia,East Java,Blitar,2
2021-07-11,,,Indonesia,East Java,Kediri,2
2021-07-11,,2576596,Indonesia,East Java,Malang,2
2021-07-11,,,Indonesia,East Java,Mojokerto,2
2021-07-11,,,Indonesia,East Java,Madiun,2
2021-07-11,,,Indonesia,East Java,Bojonegoro,2
2021-07-11,,,Indonesia,East Java,Gresik,2
2021-07-11,,252000,Indonesia,East Java,Kediri,2
2021-07-11,,1457090,Indonesia,Central Java,Pemalang,2
2021-07-11,,207564,Indonesia,East Kalimantan,Berau,2
2021-07-11,,28833,Indonesia,East Kalimantan,Mahakam Ulu,2
2021-07-11,,,Indonesia,Riau Islands,Kepulauan Anambas,2
2021-07-11,,251039,Indonesia,Lampung,Tulang Bawang Barat,2
2021-07-11,,156216,Indonesia,Lampung,Pesisir Barat,2
2021-07-11,,,Indonesia,Maluku,Buru,2
2021-07-11,,82955,Indonesia,Maluku,Tual,2
2021-07-11,,122726,Indonesia,North Maluku,Kepulauan Sula,2
2021-07-11,,76353,Indonesia,North Maluku,Halmahera Timur,2
2021-07-11,,207283,Indonesia,East Nusa Tenggara,Alor,2
2021-07-11,,274758,Indonesia,East Nusa Tenggara,Ende,2
2021-07-11,,162721,Indonesia,East Nusa Tenggara,Ngada,2
2021-07-11,,82158,Indonesia,East Nusa Tenggara,Sumba Tengah,2
2021-07-11,,106827,Indonesia,Papua,Yapen Islands,2
2021-07-11,,19104,Indonesia,Papua,Supiori,2
2021-07-11,,109961,Indonesia,Papua,Dogiyai,2
2021-07-11,,,Indonesia,North Sulawesi,Bolaang Mongondow,2
2021-07-11,,80521,Indonesia,West Sumatra,Kepulauan Mentawai,2
2021-07-11,,715345,Indonesia,South Sumatra,Ogan Komering Ilir,2
2021-07-11,,405714,Indonesia,South Sumatra,Ogan Komering Ulu Selatan,2
2021-07-11,,322184,Indonesia,South Sumatra,Empat Lawang,2
2021-07-11,,,Indonesia,Central Sulawesi,Buol,2
2021-07-11,,66020,Indonesia,Central Sulawesi,Banggai Laut,2
2021-07-11,,141780,Indonesia,North Sumatra,Samosir,2
2021-07-11,,278055,Indonesia,North Sumatra,Pematangsiantar,2
2021-07-11,,94971,Indonesia,North Sumatra,Sibolga,2
2021-07-11,31769,2189653,Indonesia,Riau Islands,,1
2021-07-11,28301,2714000,Indonesia,Central Kalimantan,,1
2021-07-11,11003,1802870,Indonesia,Maluku,,1
2021-07-11,,218007,Indonesia,Aceh,Aceh Tenggara,2
2021-07-11,,1139061,Indonesia,Banten,Pandeglang,2
2021-07-11,,122124,Indonesia,Gorontalo,Gorontalo Utara,2
2021-07-11,,983682,Indonesia,Central Java,Banjarnegara,2
2021-07-11,,1099078,Indonesia,Central Java,Demak,2
2021-07-11,,175288,Indonesia,Central Java,Salatiga,2
2021-07-11,,142382,Indonesia,Riau Islands,Bintan,2
2021-07-11,,335677,Indonesia,South Kalimantan,Tanah Laut,2
2021-07-11,,141344,Indonesia,Central Kalimantan,Seruyan,2
2021-07-11,,50651,Indonesia,Central Kalimantan,Sukamara,2
2021-07-11,,115604,Indonesia,Central Kalimantan,Murung Raya,2
2021-07-11,,20842,Indonesia,North Kalimantan,Tana Tidung,2
2021-07-11,,1259289,Indonesia,Lampung,Lampung Selatan,2
2021-07-11,,1166761,Indonesia,Lampung,Bandar Lampung,2
2021-07-11,,61376,Indonesia,North Maluku,Pulau Taliabu,2
2021-07-11,,204215,Indonesia,North Maluku,Ternate,2
2021-07-11,,136492,Indonesia,West Nusa Tenggara,Bima,2
2021-07-11,,249218,Indonesia,East Nusa Tenggara,Manggarai Timur,2
2021-07-11,,407093,Indonesia,Riau,Siak,2
2021-07-11,,201328,Indonesia,West Sumatra,Dharmasraya,2
2021-07-11,,107898,Indonesia,Southeast Sulawesi,Wakatobi,2
2021-07-11,,112045,Indonesia,Southeast Sulawesi,Buton Tengah,2
2021-07-11,,92664,Indonesia,Southeast Sulawesi,Buton Selatan,2
2021-07-11,,,Indonesia,West Sulawesi,Mamuju,2
2021-07-11,,191856,Indonesia,North Sumatra,Humbang Hasundutan,2
2021-07-11,,169786,Indonesia,North Sumatra,Tebing Tinggi,2
2021-07-11,68330,8851240,Indonesia,South Sulawesi,,1
2021-07-11,,281756,Indonesia,Aceh,Aceh Tamiang,2
2021-07-11,,153313,Indonesia,Aceh,Pidie Jaya,2
2021-07-11,,178334,Indonesia,Aceh,Langsa,2
2021-07-11,,1401036,Indonesia,Banten,Serang,2
2021-07-11,,,Indonesia,Jambi,Bungo,2
2021-07-11,,1830607,Indonesia,West Java,Indramayu,2
2021-07-11,,316126,Indonesia,West Java,Cirebon,2
2021-07-11,,,Indonesia,East Java,Lamongan,2
2021-07-11,,972794,Indonesia,Central Java,Boyolali,2
2021-07-11,,868524,Indonesia,Central Java,Blora,2
2021-07-11,,988708,Indonesia,Central Java,Semarang,2
2021-07-11,,552118,Indonesia,Central Java,Surakarta,2
2021-07-11,,226289,Indonesia,West Kalimantan,Melawi,2
2021-07-11,,596669,Indonesia,West Kalimantan,Kubu Raya,2
2021-07-11,,598043,Indonesia,East Kalimantan,Balikpapan,2
2021-07-11,,1279949,Indonesia,West Nusa Tenggara,Lombok Timur,2
2021-07-11,,253319,Indonesia,East Nusa Tenggara,Manggarai Barat,2
2021-07-11,,82476,Indonesia,Papua,Yalimo,2
2021-07-11,,103373,Indonesia,Papua,Nduga,2
2021-07-11,,,Indonesia,Papua,Puncak,2
2021-07-11,,83072,Indonesia,West Papua,Fakfak,2
2021-07-11,,20212,Indonesia,West Papua,Tambrauw,2
2021-07-11,,,Indonesia,North Sulawesi,Minahasa,2
2021-07-11,,174479,Indonesia,West Sumatra,Solok Selatan,2
2021-07-11,,,Indonesia,Southeast Sulawesi,Kolaka,2
2021-07-11,,1452456,Indonesia,South Sumatra,Palembang,2
2021-07-11,,208489,Indonesia,Central Sulawesi,Tolitoli,2
2021-07-11,,,Indonesia,North Sumatra,Nias,2
2021-07-11,56866,5441197,Indonesia,West Sumatra,,1
2021-07-11,,426505,Indonesia,Aceh,Bireuen,2
2021-07-11,,211862,Indonesia,Bali,Klungkung,2
2021-07-11,,539314,Indonesia,Bali,Karangasem,2
2021-07-11,,329077,Indonesia,Jambi,Merangin,2
2021-07-11,,5715009,Indonesia,West Java,Bogor,2
2021-07-11,,2436729,Indonesia,West Java,Sukabumi,2
2021-07-11,,1017838,Indonesia,East Java,Lumajang,2
2021-07-11,,,Indonesia,East Java,Pasuruan,2
2021-07-11,,190184,Indonesia,East Java,Batu,2
2021-07-11,,1781734,Indonesia,Jakarta,North Jakarta,2
2021-07-11,,1197982,Indonesia,Central Java,Kebumen,2
2021-07-11,,1029808,Indonesia,Riau Islands,Batam,2
2021-07-11,,71912,Indonesia,North Kalimantan,Malinau,2
2021-07-11,,878263,Indonesia,Lampung,Lampung Utara,2
2021-07-11,,1105225,Indonesia,Lampung,Lampung Timur,2
2021-07-11,,1027534,Indonesia,West Nusa Tenggara,Lombok Tengah,2
2021-07-11,,60082,Indonesia,West Papua,Kaimana,2
2021-07-11,,264084,Indonesia,Riau,Dumai,2
2021-07-11,,125608,Indonesia,West Sumatra,Payakumbuh,2
2021-07-11,,233894,Indonesia,South Sulawesi,Toraja Utara,2
2021-07-11,,439799,Indonesia,Central Sulawesi,Parigi Moutong,2
2021-07-11,,749447,Indonesia,Yogyakarta,Gunung Kidul,2
2021-07-11,13476,959617,Indonesia,West Papua,,1
2021-07-11,,152059,Indonesia,Aceh,Bener Meriah,2
2021-07-11,,310596,Indonesia,Bali,Jembrana,2
2021-07-11,,,Indonesia,Bangka Belitung Islands,Belitung Timur,2
2021-07-11,,,Indonesia,Bangka Belitung Islands,Pangkal Pinang,2
2021-07-11,,274031,Indonesia,Bengkulu,Bengkulu Utara,2
2021-07-11,,1133671,Indonesia,Banten,Lebak,2
2021-07-11,,1538100,Indonesia,West Java,Subang,2
2021-07-11,,,Indonesia,East Java,Pacitan,2
2021-07-11,,,Indonesia,East Java,Nganjuk,2
2021-07-11,,,Indonesia,East Java,Sampang,2
2021-07-11,,,Indonesia,East Java,Pamekasan,2
2021-07-11,,130196,Indonesia,East Java,Mojokerto,2
2021-07-11,,,Indonesia,East Java,Madiun,2
2021-07-11,,861240,Indonesia,Central Java,Karanganyar,2
2021-07-11,,120443,Indonesia,West Kalimantan,Kayong Utara,2
2021-07-11,,652273,Indonesia,East Kalimantan,Kutai Kartanegara,2
2021-07-11,,205830,Indonesia,South Kalimantan,Hulu Sungai Selatan,2
2021-07-11,,121429,Indonesia,South Kalimantan,Balangan,2
2021-07-11,,241059,Indonesia,Central Kalimantan,Kotawaringin Barat,2
2021-07-11,,201635,Indonesia,North Kalimantan,Tarakan,2
2021-07-11,,,Indonesia,Maluku,Kepulauan Tanimbar,2
2021-07-11,,519078,Indonesia,West Nusa Tenggara,Bima,2
2021-07-11,,262909,Indonesia,Papua,Jayawijaya,2
2021-07-11,,52527,Indonesia,Papua,Boven Digoel,2
2021-07-11,,101086,Indonesia,Papua,Asmat,2
2021-07-11,,46109,Indonesia,Papua,Deiyai,2
2021-07-11,,58717,Indonesia,West Papua,Sorong Selatan,2
2021-07-11,,610067,Indonesia,Riau,Indragiri Hilir,2
2021-07-11,,203703,Indonesia,Riau,Kepulauan Meranti,2
2021-07-11,,513192,Indonesia,West Sumatra,Pesisir Selatan,2
2021-07-11,,,Indonesia,Southeast Sulawesi,Konawe,2
2021-07-11,,281020,Indonesia,South Sulawesi,Takalar,2
2021-07-11,,395081,Indonesia,South Sulawesi,Maros,2
2021-07-11,,1651146,Indonesia,South Sulawesi,Makassar,2
2021-07-11,,,Indonesia,South Sumatra,Musi Rawas,2
2021-07-11,,635362,Indonesia,North Sumatra,Serdang Bedagai,2
2021-07-11,662398,10557810,Indonesia,Jakarta,,1
2021-07-11,12800,2704737,Indonesia,Southeast Sulawesi,,1
2021-07-11,31958,8470683,Indonesia,South Sumatra,,1
2021-07-11,,186008,Indonesia,Aceh,Aceh Barat,2
2021-07-11,,78801,Indonesia,Aceh,Subulussalam,2
2021-07-11,,586580,Indonesia,West Java,Cimahi,2
2021-07-11,,,Indonesia,East Java,Bangkalan,2
2021-07-11,,132018,Indonesia,East Java,Blitar,2
2021-07-11,,1707474,Indonesia,Central Java,Banyumas,2
2021-07-11,,845760,Indonesia,Central Java,Wonosobo,2
2021-07-11,,885200,Indonesia,Central Java,Sukoharjo,2
2021-07-11,,612334,Indonesia,Central Java,Rembang,2
2021-07-11,,298386,Indonesia,Central Java,Pekalongan,2
2021-07-11,,453212,Indonesia,Lampung,Pringsewu,2
2021-07-11,,161799,Indonesia,Lampung,Metro,2
2021-07-11,,372249,Indonesia,Maluku,Ambon,2
2021-07-11,,,Indonesia,North Maluku,Morotai Island,2
2021-07-11,,300671,Indonesia,East Nusa Tenggara,Sumba Barat Daya,2
2021-07-11,,557368,Indonesia,Riau,Rokan Hulu,2
2021-07-11,,140420,Indonesia,North Sulawesi,Sangihe,2
2021-07-11,,457861,Indonesia,West Sumatra,Padang Pariaman,2
2021-07-11,,914970,Indonesia,West Sumatra,Padang,2
2021-07-11,,58753,Indonesia,Southeast Sulawesi,Buton Utara,2
2021-07-11,,103856,Indonesia,Southeast Sulawesi,Kolaka Timur,2
2021-07-11,,133529,Indonesia,South Sulawesi,Selayar Islands,2
2021-07-11,,428148,Indonesia,South Sumatra,Ogan Ilir,2
2021-07-11,,,Indonesia,Central Sulawesi,Morowali,2
2021-07-11,,359350,Indonesia,Central Sulawesi,Palu,2
2021-07-11,,144011,Indonesia,North Sumatra,Nias Utara,2
2021-07-11,,269053,Indonesia,North Sumatra,Binjai,2
2021-07-11,,225544,Indonesia,North Sumatra,Padang Sidempuan,2
2021-07-11,452012,49316712,Indonesia,West Java,,1
2021-07-11,85946,3721389,Indonesia,East Kalimantan,,1
2021-07-11,14809,742245,Indonesia,North Kalimantan,,1
2021-07-11,17786,2506981,Indonesia,North Sulawesi,,1
2021-07-11,76264,3842932,Indonesia,Yogyakarta,,1
2021-07-11,,93136,Indonesia,Aceh,Gayo Lues,2
2021-07-11,,157215,Indonesia,Gorontalo,Bone Bolango,2
2021-07-11,,305114,Indonesia,Jambi,Batanghari,2
2021-07-11,,2256589,Indonesia,West Java,Cianjur,2
2021-07-11,,2184025,Indonesia,West Java,Garut,2
2021-07-11,,1100576,Indonesia,West Java,Sumedang,2
2021-07-11,,182819,Indonesia,West Java,Banjar,2
2021-07-11,,,Indonesia,East Java,Bondowoso,2
2021-07-11,,914283,Indonesia,Jakarta,Central Jakarta,2
2021-07-11,,1800474,Indonesia,Central Java,Cilacap,2
2021-07-11,,234192,Indonesia,West Kalimantan,Kapuas Hulu,2
2021-07-11,,71448,Indonesia,Riau Islands,Natuna,2
2021-07-11,,403684,Indonesia,Central Kalimantan,Kotawaringin Timur,2
2021-07-11,,144302,Indonesia,Central Kalimantan,Katingan,2
2021-07-11,,1448848,Indonesia,Lampung,Lampung Tengah,2
2021-07-11,,125684,Indonesia,Maluku,Seram Bagian Timur,2
2021-07-11,,48866,Indonesia,North Maluku,Halmahera Tengah,2
2021-07-11,,132130,Indonesia,West Nusa Tenggara,Sumbawa Barat,2
2021-07-11,,247812,Indonesia,East Nusa Tenggara,Timor Tengah Utara,2
2021-07-11,,,Indonesia,North Sulawesi,Talaud Islands,2
2021-07-11,,518695,Indonesia,West Sumatra,Agam,2
2021-07-11,,255535,Indonesia,South Sulawesi,Sinjai,2
2021-07-11,,,Indonesia,South Sulawesi,Luwu,2
2021-07-11,,238400,Indonesia,Central Sulawesi,Poso,2
2021-07-11,,111412,Indonesia,Central Sulawesi,Banggai Kepulauan,2
2021-07-11,,107452,Indonesia,Central Sulawesi,Morowali Utara,2
2021-07-11,,,Indonesia,North Sumatra,Karo,2
2021-07-11,,314856,Indonesia,North Sumatra,Labuhanbatu Selatan,2
2021-07-11,,235305,Indonesia,Aceh,Banda Aceh,2
2021-07-11,,136448,Indonesia,Gorontalo,Pohuwato,2
2021-07-11,,1898273,Indonesia,West Java,Karawang,2
2021-07-11,,,Indonesia,East Java,Tulungagung,2
2021-07-11,,676703,Indonesia,East Java,Situbondo,2
2021-07-11,,1273881,Indonesia,Central Java,Klaten,2
2021-07-11,,1621384,Indonesia,Central Java,Semarang,2
2021-07-11,,573809,Indonesia,West Kalimantan,Ketapang,2
2021-07-11,,240048,Indonesia,East Kalimantan,Paser,2
2021-07-11,,70052,Indonesia,Central Kalimantan,Lamandau,2
2021-07-11,,,Indonesia,Lampung,Tulang Bawang,2
2021-07-11,,302524,Indonesia,Lampung,Mesuji,2
2021-07-11,,57723,Indonesia,Maluku,Maluku Barat Daya,2
2021-07-11,,708236,Indonesia,West Nusa Tenggara,Lombok Barat,2
2021-07-11,,276839,Indonesia,East Nusa Tenggara,Flores Timur,2
2021-07-11,,57736,Indonesia,Papua,Keerom,2
2021-07-11,,226524,Indonesia,Papua,Tolikara,2
2021-07-11,,109763,Indonesia,Papua,Lanny Jaya,2
2021-07-11,,855221,Indonesia,Riau,Pekanbaru,2
2021-07-11,,120597,Indonesia,North Sulawesi,Kotamobagu,2
2021-07-11,,,Indonesia,Southeast Sulawesi,Buton,2
2021-07-11,,65116,Indonesia,Southeast Sulawesi,Konawe Utara,2
2021-07-11,,180130,Indonesia,South Sulawesi,Palopo,2
2021-07-11,,136244,Indonesia,South Sumatra,Pagar Alam,2
2021-07-11,,,Indonesia,North Sumatra,Toba Regency,2
2021-07-11,,346764,Indonesia,North Sumatra,Batubara,2
2021-07-11,12044,1991838,Indonesia,Bengkulu,,1
2021-07-11,21666,3379302,Indonesia,Papua,,1
2021-07-11,38606,14562549,Indonesia,North Sumatra,,1
2021-07-11,,443718,Indonesia,Aceh,Pidie,2
2021-07-11,,82981,Indonesia,Aceh,Aceh Jaya,2
2021-07-11,,2237006,Indonesia,Banten,Tangerang,2
2021-07-11,,352497,Indonesia,Jambi,Muaro Jambi,2
2021-07-11,,602187,Indonesia,Jambi,Jambi,2
2021-07-11,,3657701,Indonesia,West Java,Bandung,2
2021-07-11,,3500023,Indonesia,West Java,Bekasi,2
2021-07-11,,395725,Indonesia,West Java,Pangandaran,2
2021-07-11,,2330333,Indonesia,West Java,Depok,2
2021-07-11,,949320,Indonesia,East Java,Ponorogo,2
2021-07-11,,,Indonesia,East Java,Trenggalek,2
2021-07-11,,,Indonesia,East Java,Ngawi,2
2021-07-11,,2970730,Indonesia,East Java,Surabaya,2
2021-07-11,,2871660,Indonesia,Jakarta,East Jakarta,2
2021-07-11,,911277,Indonesia,Central Java,Pekalongan,2
2021-07-11,,124912,Indonesia,Central Java,Magelang,2
2021-07-11,,412698,Indonesia,East Kalimantan,East Kutai,2
2021-07-11,,,Indonesia,Riau Islands,Lingga,2
2021-07-11,,230847,Indonesia,South Kalimantan,Tabalong,2
2021-07-11,,150227,Indonesia,Central Kalimantan,Barito Utara,2
2021-07-11,,122219,Indonesia,Central Kalimantan,Pulang Pisau,2
2021-07-11,,294636,Indonesia,Lampung,Lampung Barat,2
2021-07-11,,130137,Indonesia,North Maluku,Halmahera Barat,2
2021-07-11,,242352,Indonesia,North Maluku,Halmahera Selatan,2
2021-07-11,,103171,Indonesia,North Maluku,Tidore,2
2021-07-11,,,Indonesia,East Nusa Tenggara,Timor Tengah Selatan,2
